"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
21043, 3.076504131838127e-02, 1.429374256048285e-02, 2.038509188017721e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.216946308772549e+05, 1.000000000000000e-10, 1.187813939947528e+10
21044, 3.103704978057933e-02, 1.446384916413679e-02, 2.014571738322885e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.166690282562779e+05, 1.000000000000000e-10, 1.169426451418424e+10
21045, 3.131153804562382e-02, 1.463468451790574e-02, 1.982824798892851e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.100378165394004e+05, 1.000000000000000e-10, 1.155639389213764e+10
21046, 3.158815038645862e-02, 1.480684184891481e-02, 1.949557776266060e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.030856119605334e+05, 1.000000000000000e-10, 1.146114486733052e+10
21047, 3.186710514820681e-02, 1.497999296849887e-02, 1.924618836766953e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.978786103661104e+05, 1.000000000000000e-10, 1.130812212432807e+10
21048, 3.214865378309067e-02, 1.515375616311396e-02, 1.901870754077112e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.931358827383009e+05, 1.000000000000000e-10, 1.113243275620219e+10
21049, 3.243273723950089e-02, 1.532824622330494e-02, 1.877151621032200e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.880171500566103e+05, 1.000000000000000e-10, 1.098112461335247e+10
21050, 3.271927567918213e-02, 1.550361469885734e-02, 1.854850515815648e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.833377603551531e+05, 1.000000000000000e-10, 1.082700253337435e+10
21051, 3.300848126146484e-02, 1.567953698854082e-02, 1.828069475384864e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.777472696242636e+05, 1.000000000000000e-10, 1.069282298329496e+10
21052, 3.330002825748084e-02, 1.585656887350562e-02, 1.798386994059090e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.715544056806377e+05, 1.000000000000000e-10, 1.060331676056769e+10
21053, 3.359401846494173e-02, 1.603456488851185e-02, 1.774789131692636e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.666074422263226e+05, 1.000000000000000e-10, 1.047722911854440e+10
21054, 3.389070925340711e-02, 1.621312250262259e-02, 1.750555764567447e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.615499243003603e+05, 1.000000000000000e-10, 1.034619336092162e+10
21055, 3.418988487279995e-02, 1.639261976355512e-02, 1.721340662519271e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.554138015422397e+05, 1.000000000000000e-10, 1.026305530410226e+10
21056, 3.449149891205912e-02, 1.657315652610362e-02, 1.692876539895688e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.494921503892117e+05, 1.000000000000000e-10, 1.018539967609256e+10
21057, 3.479561195727453e-02, 1.675465451664220e-02, 1.671875971379525e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.450833313443093e+05, 1.000000000000000e-10, 1.006427477606286e+10
21058, 3.510261071259904e-02, 1.693648389113005e-02, 1.651024218673776e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.407511963128991e+05, 1.000000000000000e-10, 9.927771138444620e+09
21059, 3.541219347144130e-02, 1.711917263025959e-02, 1.625245786678118e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.353285498369894e+05, 1.000000000000000e-10, 9.842221951469429e+09
21060, 3.572434590244869e-02, 1.730276734680961e-02, 1.597897716345753e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.296323129765313e+05, 1.000000000000000e-10, 9.773711808074762e+09
21061, 3.603898462561421e-02, 1.748743115724536e-02, 1.575545790708345e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.249441801962763e+05, 1.000000000000000e-10, 9.683649417401516e+09
21062, 3.635647491000289e-02, 1.767255974500168e-02, 1.552935410781573e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.201864443847151e+05, 1.000000000000000e-10, 9.581195790495161e+09
21063, 3.667659952291456e-02, 1.785854770501092e-02, 1.524196560598459e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.142220944391842e+05, 1.000000000000000e-10, 9.534944903789381e+09
21064, 3.699911332550015e-02, 1.804583711054829e-02, 1.503141482444892e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.097776211071857e+05, 1.000000000000000e-10, 9.456118853021629e+09
21065, 3.732470234338997e-02, 1.823326286857097e-02, 1.483513130984719e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.056918745790336e+05, 1.000000000000000e-10, 9.341290049679916e+09
21066, 3.765295283341148e-02, 1.842156097591703e-02, 1.459042234669683e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.005755847047809e+05, 1.000000000000000e-10, 9.281787396133471e+09
21067, 3.798384448314543e-02, 1.861078708374495e-02, 1.437100840875599e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.959846494714518e+05, 1.000000000000000e-10, 9.211966639447605e+09
