"Time_Iter","Outer_Iter","Inner_Iter",    "Cur_Time"    ,    "Time_Step"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
        719,           0,          20,          3.58e-05,             5e-08,      -3.810681021,      -1.135138991,     -0.9411137568,       1.557747003,       0.491533541,       1.860409934
        719,           0,          29,          3.58e-05,             5e-08,      -3.836990458,      -1.145773303,     -0.9475144529,       1.534712655,      0.4848577748,       1.622168919
        720,           0,           0,         3.585e-05,             5e-08,      -2.564031018,       0.110757883,      -0.105465336,       2.784660505,       1.604038517,       2.566518414
        720,           0,          10,         3.585e-05,             5e-08,      -3.768857855,      -1.117334761,     -0.9319193789,       1.594109211,      0.5025714041,       2.140253933
        720,           0,          20,         3.585e-05,             5e-08,      -3.810324162,      -1.134864398,     -0.9406882504,       1.558094234,      0.4918708669,       1.859382439
        720,           0,          29,         3.585e-05,             5e-08,       -3.83660043,      -1.145490193,     -0.9470863867,       1.535087194,      0.4851969354,       1.621053262
        721,           0,           0,          3.59e-05,             5e-08,      -2.564107844,      0.1107113147,     -0.1055080773,       2.784499584,       1.603990118,       2.565826164
        721,           0,          10,          3.59e-05,             5e-08,      -3.768556706,      -1.117079817,     -0.9315005869,       1.594409058,      0.5029019431,       2.139315587
        721,           0,          20,          3.59e-05,             5e-08,       -3.80996794,      -1.134590295,     -0.9402631144,       1.558440855,      0.4922076068,       1.858359818
        721,           0,          29,          3.59e-05,             5e-08,      -3.836210933,      -1.145207608,     -0.9466589157,        1.53546136,      0.4855355035,       1.619955795
        722,           0,           0,         3.595e-05,             5e-08,      -2.564185709,      0.1106641731,     -0.1055515825,       2.784336641,       1.603941769,       2.565139936
        722,           0,          10,         3.595e-05,             5e-08,      -3.768256063,      -1.116825303,     -0.9310821676,       1.594708406,      0.5032319056,       2.138377865
        722,           0,          20,         3.595e-05,             5e-08,       -3.80961226,      -1.134316666,     -0.9398387845,       1.558786972,      0.4925437723,       1.857328609
        722,           0,          29,         3.595e-05,             5e-08,      -3.835821834,      -1.144925506,      -0.946231941,       1.535835401,      0.4858735138,       1.618880286
        723,           0,           0,           3.6e-05,             5e-08,      -2.564265261,      0.1106164657,      -0.105595171,       2.784170567,       1.603893487,       2.564461962
        723,           0,          10,           3.6e-05,             5e-08,      -3.767955728,      -1.116571149,     -0.9306640984,       1.595007611,      0.5035613923,       2.137445179
        723,           0,          20,           3.6e-05,             5e-08,      -3.809257041,      -1.134043472,     -0.9394151257,        1.55913275,      0.4928794551,        1.85629778
        723,           0,          29,           3.6e-05,             5e-08,      -3.835432965,      -1.144643866,     -0.9458054472,       1.536209617,       0.486211006,       1.617807631
        724,           0,           0,         3.605e-05,             5e-08,      -2.564346483,      0.1105681532,     -0.1056387765,       2.784001578,       1.603845275,       2.563795504
        724,           0,          10,         3.605e-05,             5e-08,      -3.767655617,      -1.116317368,     -0.9302464567,        1.59530683,      0.5038903569,       2.136522133
        724,           0,          20,         3.605e-05,             5e-08,      -3.808902045,      -1.133770729,     -0.9389919357,       1.559478642,      0.4932145686,       1.855266103
        724,           0,          29,         3.605e-05,             5e-08,       -3.83504446,      -1.144362699,     -0.9453794759,       1.536583774,      0.4865479177,       1.616736743
        725,           0,           0,          3.61e-05,             5e-08,      -2.564429646,      0.1105191715,      -0.105682305,       2.783828972,       1.603797131,       2.563126727
        725,           0,          10,          3.61e-05,             5e-08,       -3.76735556,      -1.116063975,     -0.9298292857,       1.595606322,      0.5042188115,       2.135608674
        725,           0,          20,          3.61e-05,             5e-08,      -3.808547152,      -1.133498447,     -0.9385692182,       1.559824863,      0.4935490987,       1.854243618
        725,           0,          29,          3.61e-05,             5e-08,      -3.834656491,      -1.144082028,      -0.944954052,       1.536957568,      0.4868841997,       1.615691412
        726,           0,           0,         3.615e-05,             5e-08,      -2.564514102,      0.1104695405,     -0.1057256755,        2.78365378,       1.603749055,       2.562467066
        726,           0,          10,         3.615e-05,             5e-08,      -3.767055707,       -1.11581097,     -0.9294125817,        1.59590587,      0.5045466175,       2.134693223
        726,           0,          20,         3.615e-05,             5e-08,      -3.808192755,      -1.133226608,     -0.9381470848,       1.560170703,      0.4938829596,       1.853182521
        726,           0,          29,         3.615e-05,             5e-08,      -3.834269113,      -1.143801823,     -0.9445292026,       1.537330892,      0.4872198282,       1.614626838
        727,           0,           0,          3.62e-05,             5e-08,      -2.564599477,      0.1104193571,     -0.1057700222,       2.783476672,       1.603701045,       2.561807293
        727,           0,          10,          3.62e-05,             5e-08,      -3.766756293,      -1.115558344,     -0.9289964616,        1.59620502,       0.504873858,       2.133788094
        727,           0,          20,          3.62e-05,             5e-08,       -3.80783889,      -1.132955205,     -0.9377255266,       1.560516097,      0.4942162526,       1.852149729
        727,           0,          29,          3.62e-05,             5e-08,      -3.833882333,      -1.143522079,     -0.9441049297,        1.53770373,      0.4875548776,       1.613593427
        728,           0,           0,         3.625e-05,             5e-08,      -2.564686057,      0.1103685501,     -0.1058144816,       2.783297126,       1.603653101,       2.561153831
        728,           0,          10,         3.625e-05,             5e-08,      -3.766457283,       -1.11530611,     -0.9285808742,       1.596503843,       0.505200553,       2.132888277
        728,           0,          20,         3.625e-05,             5e-08,      -3.807485563,      -1.132684237,     -0.9373045486,        1.56086103,      0.4945489704,       1.851185534
        728,           0,          29,         3.625e-05,             5e-08,      -3.833496142,      -1.143242793,     -0.9436812222,       1.538076099,      0.4878893238,       1.612495282
        729,           0,           0,          3.63e-05,             5e-08,      -2.564773755,       0.110317106,     -0.1058591153,       2.783115545,       1.603605219,       2.560493966
        729,           0,          10,          3.63e-05,             5e-08,      -3.766158689,      -1.115054276,     -0.9281658882,       1.596802295,      0.5055266219,        2.13198602
        729,           0,          20,          3.63e-05,             5e-08,      -3.807132757,      -1.132413709,     -0.9368841568,       1.561205504,      0.4948810487,       1.850216359
        729,           0,          29,          3.63e-05,             5e-08,      -3.833110578,      -1.142963967,     -0.9432581039,       1.538447908,       0.488223161,       1.611436008
        730,           0,           0,         3.635e-05,             5e-08,      -2.564862259,      0.1102649796,     -0.1059039854,       2.782932561,       1.603557401,       2.559808848
        730,           0,          10,         3.635e-05,             5e-08,      -3.765860447,      -1.114802865,     -0.9277515194,        1.59710051,      0.5058521726,       2.131048486
        730,           0,          20,         3.635e-05,             5e-08,      -3.806780529,      -1.132143635,     -0.9364644481,       1.561549452,       0.495212649,       1.849243844
        730,           0,          29,         3.635e-05,             5e-08,      -3.832725743,      -1.142685599,     -0.9428357057,       1.538818919,      0.4885565519,       1.610387712
        731,           0,           0,          3.64e-05,             5e-08,      -2.564951379,      0.1102121657,     -0.1059491341,       2.782748339,        1.60350965,       2.559107666
        731,           0,          10,          3.64e-05,             5e-08,      -3.765562607,      -1.114551961,     -0.9273380298,       1.597398422,      0.5061771534,       2.130124379
        731,           0,          20,          3.64e-05,             5e-08,      -3.806428411,      -1.131874068,     -0.9360456262,       1.561893816,      0.4955436181,       1.848263664
        731,           0,          29,          3.64e-05,             5e-08,      -3.832341612,      -1.142407683,      -0.942414361,       1.539189035,       0.488889432,       1.609345066
        732,           0,           0,         3.645e-05,             5e-08,      -2.565040968,      0.1101587993,     -0.1059948992,       2.782563064,       1.603461967,       2.558406286
        732,           0,          10,         3.645e-05,             5e-08,      -3.765265439,      -1.114301462,     -0.9269252597,       1.597695542,      0.5065015933,        2.12921239
        732,           0,          20,         3.645e-05,             5e-08,      -3.806076258,      -1.131604944,     -0.9356272882,       1.562238762,      0.4958740148,       1.847294888
        732,           0,          29,         3.645e-05,             5e-08,      -3.831957011,      -1.142130234,     -0.9419934976,        1.53956059,      0.4892216965,        1.60831206
        733,           0,           0,          3.65e-05,             5e-08,      -2.565130953,      0.1101049733,     -0.1060412948,       2.782376874,       1.603414349,       2.557710345
        733,           0,          10,          3.65e-05,             5e-08,      -3.764968178,      -1.114051431,     -0.9265130661,       1.597993307,      0.5068253339,       2.128305289
        733,           0,          20,          3.65e-05,             5e-08,      -3.805724521,      -1.131336393,     -0.9352096742,       1.562583551,      0.4962036633,       1.846339921
        733,           0,          29,          3.65e-05,             5e-08,      -3.831573058,      -1.141853433,     -0.9415733783,       1.539931589,      0.4895532298,       1.607291142
        734,           0,           0,         3.655e-05,             5e-08,      -2.565221355,      0.1100507301,     -0.1060881601,       2.782189754,       1.603366797,        2.55702545
        734,           0,          10,         3.655e-05,             5e-08,      -3.764671093,      -1.113801829,     -0.9261015121,       1.598291158,      0.5071485255,       2.127433866
        734,           0,          20,         3.655e-05,             5e-08,      -3.805373867,      -1.131068311,     -0.9347928333,       1.562926808,       0.496532797,       1.845417111
        734,           0,          29,         3.655e-05,             5e-08,      -3.831190311,       -1.14157715,     -0.9411539657,       1.540301273,      0.4898840849,       1.606293452
        735,           0,           0,          3.66e-05,             5e-08,      -2.565311846,      0.1099961122,     -0.1061356529,       2.782002701,       1.603319315,       2.556361267
        735,           0,          10,          3.66e-05,             5e-08,      -3.764374729,      -1.113552678,     -0.9256907574,       1.598588158,      0.5074711039,       2.126570107
        735,           0,          20,          3.66e-05,             5e-08,       -3.80502426,      -1.130800712,     -0.9343768264,        1.56326877,      0.4968613075,       1.844488155
        735,           0,          29,          3.66e-05,             5e-08,       -3.83080851,      -1.141301321,     -0.9407353923,       1.540669639,      0.4902144521,       1.605284434
        736,           0,           0,         3.665e-05,             5e-08,      -2.565402258,      0.1099411072,     -0.1061839773,       2.781815789,       1.603271911,       2.555701042
        736,           0,          10,         3.665e-05,             5e-08,      -3.764078992,      -1.113303937,     -0.9252806224,        1.59888456,      0.5077930422,       2.125706875
        736,           0,          20,         3.665e-05,             5e-08,      -3.804675491,      -1.130533573,     -0.9339615872,       1.563609742,      0.4971892493,       1.843556233
        736,           0,          29,         3.665e-05,             5e-08,      -3.830427621,      -1.141025987,     -0.9403174239,       1.541037093,      0.4905442249,       1.604277056
        737,           0,           0,          3.67e-05,             5e-08,      -2.565493257,      0.1098856599,     -0.1062323565,       2.781627721,       1.603224583,       2.555037831
        737,           0,          10,          3.67e-05,             5e-08,      -3.763783991,      -1.113055593,     -0.9248710771,       1.599180037,      0.5081144944,       2.124850973
        737,           0,          20,          3.67e-05,             5e-08,      -3.804327607,      -1.130266907,     -0.9335467015,       1.563949875,      0.4975166122,       1.842606424
        737,           0,          29,          3.67e-05,             5e-08,      -3.830047693,      -1.140751153,     -0.9398999762,       1.541403571,      0.4908734231,       1.603255301
        738,           0,           0,         3.675e-05,             5e-08,      -2.565497538,      0.1099699503,     -0.1062351859,       2.781522607,       1.603381035,       2.554526998
        738,           0,          10,         3.675e-05,             5e-08,      -3.763489838,      -1.112807686,     -0.9244617716,       1.599474612,      0.5084353397,       2.124000179
        738,           0,          20,         3.675e-05,             5e-08,      -3.803980667,      -1.130000719,     -0.9331323107,       1.564288859,      0.4978434045,       1.841647749
        738,           0,          29,         3.675e-05,             5e-08,      -3.829668727,       -1.14047681,     -0.9394832709,       1.541768903,      0.4912020383,       1.602234845
        739,           0,           0,          3.68e-05,             5e-08,      -2.565583036,      0.1099233862,      -0.106284464,       2.781341195,       1.603335374,       2.553836845
        739,           0,          10,          3.68e-05,             5e-08,      -3.763196768,      -1.112560184,     -0.9240529207,       1.599767659,      0.5087555781,       2.123162007
        739,           0,          20,          3.68e-05,             5e-08,      -3.803634733,      -1.129734978,     -0.9327184367,       1.564626592,      0.4981696205,       1.840687104
        739,           0,          29,          3.68e-05,             5e-08,      -3.829290771,      -1.140202932,     -0.9390671144,       1.542133026,      0.4915300963,       1.601207573
        740,           0,           0,         3.685e-05,             5e-08,      -2.565678248,      0.1098593349,     -0.1063405007,       2.781151203,       1.603277617,       2.553125008
        740,           0,          10,         3.685e-05,             5e-08,      -3.762904525,      -1.112313091,     -0.9236443382,       1.600059639,      0.5090752635,       2.122326962
        740,           0,          20,         3.685e-05,             5e-08,      -3.803289727,      -1.129469676,     -0.9323049802,       1.564963216,      0.4984953002,        1.83971442
        740,           0,          29,         3.685e-05,             5e-08,      -3.828913764,      -1.139929514,     -0.9386513432,       1.542496157,      0.4918576107,       1.600172919
        741,           0,           0,          3.69e-05,             5e-08,      -2.565775539,      0.1097904404,     -0.1063983234,       2.780959598,       1.603223607,       2.552412944
        741,           0,          10,          3.69e-05,             5e-08,      -3.762613079,      -1.112066414,     -0.9232358511,       1.600350638,      0.5093943822,       2.121475352
        741,           0,          20,          3.69e-05,             5e-08,      -3.802945608,      -1.129204848,     -0.9318918324,       1.565298816,      0.4988204903,       1.838738483
        741,           0,          29,          3.69e-05,             5e-08,      -3.828537697,      -1.139656641,     -0.9382360246,       1.542858237,      0.4921846779,       1.599135881
        742,           0,           0,         3.695e-05,             5e-08,      -2.565872239,      0.1097211015,     -0.1064560318,       2.780768738,       1.603175468,       2.551708033
        742,           0,          10,         3.695e-05,             5e-08,       -3.76232231,      -1.111820279,     -0.9228272563,       1.600640889,      0.5097130862,       2.120631413
        742,           0,          20,         3.695e-05,             5e-08,      -3.789285402,      -1.110396821,     -0.9302699871,       1.575754633,      0.5125871265,       1.840128024
        742,           0,          29,         3.695e-05,             5e-08,      -3.828162608,      -1.139384243,     -0.9378210123,       1.543219233,      0.4925112937,       1.598091365
        743,           0,           0,           3.7e-05,             5e-08,      -2.566022836,      0.1095542848,     -0.1065375392,       2.780521602,        1.60306637,       2.550970452
        743,           0,          10,           3.7e-05,             5e-08,      -3.762032472,      -1.111574444,     -0.9224179955,       1.600929972,      0.5100312655,       2.119801912
        743,           0,          20,           3.7e-05,             5e-08,       -3.80225988,      -1.128676611,      -0.931065533,        1.56596733,      0.4994695148,       1.836767198
        743,           0,          29,           3.7e-05,             5e-08,      -3.827788448,       -1.13911231,     -0.9374060577,       1.543579262,      0.4928374136,       1.597052005
        744,           0,           0,         3.705e-05,             5e-08,      -2.566107247,      0.1095000774,     -0.1065911515,       2.780342264,       1.603010853,        2.55030299
        744,           0,          10,         3.705e-05,             5e-08,      -3.761743817,       -1.11132895,      -0.922007213,       1.601217494,      0.5103488724,       2.119046097
        744,           0,          20,         3.705e-05,             5e-08,      -3.801919018,      -1.128413137,     -0.9306514455,       1.566298996,      0.4997931997,       1.835789908
        744,           0,          29,         3.705e-05,             5e-08,      -3.827415389,      -1.138840873,      -0.936990653,        1.54393805,      0.4931629507,       1.596021348
        745,           0,           0,          3.71e-05,             5e-08,      -2.566192702,      0.1094444809,     -0.1066471691,       2.780163611,         1.6029471,       2.549638329
        745,           0,          10,          3.71e-05,             5e-08,      -3.761455725,      -1.111083696,      -0.921592667,       1.601504721,      0.5106658748,       2.118182555
        745,           0,          20,          3.71e-05,             5e-08,      -3.801578721,      -1.128150007,      -0.930234778,       1.566630453,      0.5001163839,       1.834825912
        745,           0,          29,          3.71e-05,             5e-08,      -3.827043594,      -1.138569845,     -0.9365736895,       1.544295405,      0.4934880456,       1.595003383
        746,           0,           0,         3.715e-05,             5e-08,      -2.566278303,      0.1093877578,     -0.1067043215,       2.779985952,       1.602883755,       2.548979274
        746,           0,          10,         3.715e-05,             5e-08,      -3.761168451,      -1.110838483,     -0.9211690046,       1.601791529,      0.5109823493,       2.117234143
        746,           0,          20,         3.715e-05,             5e-08,      -3.801239629,      -1.127887034,     -0.9298111793,       1.566960872,      0.5004391602,       1.833882734
        746,           0,          29,         3.715e-05,             5e-08,       -3.82667311,      -1.138299059,     -0.9361519005,       1.544651517,      0.4938127981,       1.594001488
        747,           0,           0,          3.72e-05,             5e-08,      -2.566363031,      0.1093303746,     -0.1067622253,       2.779810353,       1.602823331,       2.548323893
        747,           0,          10,          3.72e-05,             5e-08,      -3.760882645,      -1.110592698,     -0.9207165012,       1.602077908,      0.5112983365,       2.116309556
        747,           0,          20,          3.72e-05,             5e-08,      -3.800902295,      -1.127623593,     -0.9293617012,       1.567290575,      0.5007617231,       1.832966269
        747,           0,          29,          3.72e-05,             5e-08,      -3.826306434,      -1.138027959,      -0.935709725,        1.54500318,      0.4941374923,       1.593017629
        748,           0,           0,         3.725e-05,             5e-08,      -2.566446954,      0.1092726566,     -0.1068190121,       2.779636508,       1.602765957,       2.547670774
        748,           0,          10,         3.725e-05,             5e-08,      -3.760600517,      -1.110342218,     -0.9200605517,       1.602369094,      0.5116144968,       2.115414106
        748,           0,          20,         3.725e-05,             5e-08,      -3.800572224,      -1.127350917,     -0.9284158603,       1.567635617,      0.5010876887,       1.832089862
        748,           0,          29,         3.725e-05,             5e-08,      -3.825954194,      -1.137730542,     -0.9324413149,       1.545432789,      0.4944786522,       1.592053672
        749,           0,           0,          3.73e-05,             5e-08,      -2.566527997,       0.109215171,     -0.1067938885,       2.779469208,       1.602711156,       2.547004463
        749,           0,          10,          3.73e-05,             5e-08,       -3.76032831,      -1.110021832,     -0.9164394185,       1.602772904,      0.5119422902,       2.114540316
        749,           0,          20,          3.73e-05,             5e-08,      -3.800249685,      -1.127019006,     -0.9260312729,       1.568030809,      0.5014175652,        1.83130602
        749,           0,          29,          3.73e-05,             5e-08,      -3.825595725,      -1.137420767,     -0.9328748491,       1.545752732,      0.4947934285,       1.591105705
        750,           0,           0,         3.735e-05,             5e-08,      -2.566609809,      0.1091573126,     -0.1068794962,       2.779299432,        1.60265823,       2.546332439
        750,           0,          10,         3.735e-05,             5e-08,      -3.760051792,      -1.109771263,     -0.9155553895,       1.602989262,      0.5122512693,       2.113681948
        750,           0,          20,         3.735e-05,             5e-08,      -3.799923781,      -1.126724711,     -0.9251246589,       1.568335889,      0.5017362242,       1.830483696
        750,           0,          29,         3.735e-05,             5e-08,      -3.825239611,      -1.137094251,     -0.9319333698,       1.546121621,      0.4951194779,       1.590241175
        751,           0,           0,          3.74e-05,             5e-08,      -2.566689247,      0.1090995135,     -0.1069185024,       2.779134273,       1.602606819,        2.54566648
        751,           0,          10,          3.74e-05,             5e-08,      -3.759771632,      -1.109522184,     -0.9157819376,       1.603229588,      0.5125600443,       2.112826289
        751,           0,          20,          3.74e-05,             5e-08,      -3.799593025,      -1.126469161,     -0.9249248302,       1.568609534,      0.5020510667,        1.82958133
        751,           0,          29,          3.74e-05,             5e-08,      -3.824878685,      -1.136833254,     -0.9315781451,       1.546423326,      0.4954362202,        1.58929744
        752,           0,           0,         3.745e-05,             5e-08,      -2.566769239,      0.1090412047,     -0.1069986124,       2.778967055,       1.602556446,       2.545007423
        752,           0,          10,         3.745e-05,             5e-08,      -3.759490573,      -1.109280515,      -0.915868334,       1.603488744,      0.5128731501,       2.111972774
        752,           0,          20,         3.745e-05,             5e-08,      -3.799261299,      -1.126206236,     -0.9248114219,       1.568917734,      0.5023697504,       1.828676927
        752,           0,          29,         3.745e-05,             5e-08,      -3.824516346,      -1.136560623,     -0.9313638233,       1.546760406,      0.4957565607,       1.588373503
        753,           0,           0,          3.75e-05,             5e-08,      -2.566849183,       0.108982746,     -0.1070690961,       2.778799737,       1.602506884,       2.544347607
        753,           0,          10,          3.75e-05,             5e-08,      -3.759207962,       -1.10903378,     -0.9158744004,       1.603758698,      0.5131878939,       2.111109453
        753,           0,          20,          3.75e-05,             5e-08,       -3.79892898,      -1.125936514,     -0.9246366459,        1.56923614,      0.5026896436,        1.82775865
        753,           0,          29,          3.75e-05,             5e-08,      -3.824153275,      -1.136290834,     -0.9311391189,       1.547099934,      0.4960783812,       1.587449713
        754,           0,           0,         3.755e-05,             5e-08,      -2.566928356,      0.1089241832,     -0.1071370046,        2.77863381,       1.602457901,       2.543685736
        754,           0,          10,         3.755e-05,             5e-08,      -3.758923839,      -1.108798134,     -0.9157553682,       1.604027787,      0.5135031403,       2.110230548
        754,           0,          20,         3.755e-05,             5e-08,       -3.79859557,      -1.125687832,     -0.9244821974,       1.569541698,      0.5030104959,       1.826826773
        754,           0,          29,         3.755e-05,             5e-08,      -3.823790182,      -1.136030254,     -0.9308898676,       1.547435872,      0.4964003746,        1.58651731
        755,           0,           0,          3.76e-05,             5e-08,      -2.567006929,      0.1088655132,     -0.1072037416,         2.7784691,       1.602409336,       2.543024468
        755,           0,          10,          3.76e-05,             5e-08,      -3.758641019,      -1.108564245,     -0.9155480084,       1.604298578,      0.5138177143,       2.109333768
        755,           0,          20,          3.76e-05,             5e-08,      -3.798262277,      -1.125432467,     -0.9242449571,       1.569857452,      0.5033304366,       1.825882905
        755,           0,          29,          3.76e-05,             5e-08,      -3.823426934,      -1.135762136,     -0.9306110494,       1.547781359,      0.4967213472,       1.585569483
        756,           0,           0,         3.765e-05,             5e-08,      -2.567084682,       0.108806832,     -0.1072706021,       2.778306004,       1.602361074,       2.542369854
        756,           0,          10,         3.765e-05,             5e-08,      -3.758359449,      -1.108325279,     -0.9152955905,       1.604573689,      0.5141311907,       2.108412101
        756,           0,          20,         3.765e-05,             5e-08,      -3.797929616,      -1.125173468,     -0.9239687635,        1.57017792,      0.5036492343,       1.824929263
        756,           0,          29,         3.765e-05,             5e-08,      -3.823063249,      -1.135493242,     -0.9303197411,       1.548128674,      0.4970416717,       1.584613517
        757,           0,           0,          3.77e-05,             5e-08,      -2.567161485,      0.1087481005,     -0.1073371041,       2.778144618,       1.602313047,       2.541723028
        757,           0,          10,          3.77e-05,             5e-08,      -3.758077791,      -1.108087382,     -0.9150172032,       1.604851092,      0.5144437775,       2.107487052
        757,           0,          20,          3.77e-05,             5e-08,      -3.797596459,      -1.124914722,     -0.9236714666,       1.570499565,      0.5039673128,       1.823965348
        757,           0,          29,          3.77e-05,             5e-08,      -3.822698753,      -1.135224805,     -0.9300136661,        1.54847642,         0.4973615,       1.583651641
        758,           0,           0,         3.775e-05,             5e-08,      -2.567237572,      0.1086892703,     -0.1074028967,       2.777984308,       1.602265211,       2.541082687
        758,           0,          10,         3.775e-05,             5e-08,      -3.757795443,      -1.107848291,     -0.9147239691,       1.605129289,      0.5147556813,       2.106561559
        758,           0,          20,         3.775e-05,             5e-08,      -3.797262706,      -1.124659469,     -0.9233660727,       1.570819727,      0.5042848203,       1.823004783
        758,           0,          29,         3.775e-05,             5e-08,      -3.822333959,      -1.134963122,     -0.9297036403,       1.548820698,         0.4976809,       1.582694635
        759,           0,           0,          3.78e-05,             5e-08,      -2.567313024,      0.1086302727,     -0.1074696026,       2.777825267,       1.602217538,       2.540448485
        759,           0,          10,          3.78e-05,             5e-08,      -3.757512729,      -1.107616008,     -0.9144276691,       1.605404322,      0.5150669794,       2.105643276
        759,           0,          20,          3.78e-05,             5e-08,      -3.796928989,      -1.124407316,     -0.9230507788,       1.571139108,      0.5046017311,       1.822052129
        759,           0,          29,          3.78e-05,             5e-08,      -3.821969293,      -1.134701676,     -0.9293800571,       1.549166301,      0.4979996677,       1.581741803
        760,           0,           0,         3.785e-05,             5e-08,      -2.567388063,      0.1085710491,     -0.1075360597,       2.777667015,       1.602170012,        2.53981865
        760,           0,          10,         3.785e-05,             5e-08,      -3.757230248,      -1.107381655,     -0.9141132137,       1.605681293,      0.5153776727,       2.104738359
        760,           0,          20,         3.785e-05,             5e-08,      -3.796595587,      -1.124153812,     -0.9227211734,       1.571460509,      0.5049179969,        1.82112153
        760,           0,          29,         3.785e-05,             5e-08,      -3.821605625,      -1.134437665,     -0.9290447319,       1.549513305,       0.498317708,       1.580793292
        761,           0,           0,          3.79e-05,             5e-08,      -2.567462843,      0.1085116019,     -0.1076018141,       2.777509263,       1.602122628,       2.539190316
        761,           0,          10,          3.79e-05,             5e-08,      -3.756948542,      -1.107144236,     -0.9137854347,       1.605959385,      0.5156877334,       2.103847792
        761,           0,          20,          3.79e-05,             5e-08,      -3.796263255,      -1.123897236,     -0.9223799568,       1.571782698,        0.50523358,       1.820205014
        761,           0,          29,          3.79e-05,             5e-08,      -3.821242916,      -1.134171914,     -0.9287020219,       1.549860667,      0.4986350729,       1.579849518
        762,           0,           0,         3.795e-05,             5e-08,      -2.567537473,      0.1084518968,     -0.1076679661,       2.777351827,       1.602075389,       2.538562176
        762,           0,          10,         3.795e-05,             5e-08,      -3.756667506,      -1.106905535,     -0.9134489181,       1.606237767,      0.5159971812,       2.102961521
        762,           0,          20,         3.795e-05,             5e-08,      -3.795931896,      -1.123640151,     -0.9220312648,       1.572104528,      0.5055485437,       1.819289842
        762,           0,          29,         3.795e-05,             5e-08,      -3.820880978,       -1.13390611,     -0.9283539439,       1.550208103,       0.498951844,       1.578907057
        763,           0,           0,           3.8e-05,             5e-08,      -2.567611433,      0.1083918718,     -0.1077344761,       2.777195545,       1.602028298,       2.537931822
        763,           0,          10,           3.8e-05,             5e-08,      -3.756387101,      -1.106666564,     -0.9131060732,       1.606515956,      0.5163060416,       2.102080875
        763,           0,          20,           3.8e-05,             5e-08,      -3.795601287,      -1.123383224,     -0.9216770503,       1.572425964,      0.5058629162,       1.818381643
        763,           0,          29,           3.8e-05,             5e-08,      -3.820519803,      -1.133640715,     -0.9280013528,       1.550555014,      0.4992680303,       1.577970313
        764,           0,           0,         3.805e-05,             5e-08,      -2.567684897,      0.1083315266,     -0.1078010339,       2.777039879,       1.601981363,       2.537301025
        764,           0,          10,         3.805e-05,             5e-08,      -3.756107297,      -1.106427782,     -0.9127583502,       1.606793731,      0.5166143287,       2.101197766
        764,           0,          20,         3.805e-05,             5e-08,        -3.7952713,      -1.123126725,     -0.9213184984,       1.572747002,      0.5061767314,       1.817476045
        764,           0,          29,         3.805e-05,             5e-08,      -3.820159297,      -1.133375886,     -0.9276449951,       1.550901396,      0.4995836862,       1.577036864
        765,           0,           0,          3.81e-05,             5e-08,      -2.567757998,      0.1082708601,      -0.107867691,       2.776885016,       1.601934594,       2.536670088
        765,           0,          10,          3.81e-05,             5e-08,      -3.755828052,      -1.106189441,     -0.9124066289,       1.607071007,      0.5169221325,       2.100338224
        765,           0,          20,          3.81e-05,             5e-08,      -3.794941818,       -1.12287076,     -0.9209582874,       1.573067601,      0.5064900758,       1.816582911
        765,           0,          29,          3.81e-05,             5e-08,      -3.819799379,      -1.133111707,     -0.9272854726,       1.551247291,      0.4998988237,       1.576115963
        766,           0,           0,         3.815e-05,             5e-08,      -2.567830662,      0.1082098447,     -0.1079344788,       2.776731091,          1.601888,         2.5360458
        766,           0,          10,         3.815e-05,             5e-08,      -3.755549262,      -1.105952298,     -0.9120521499,       1.607347621,      0.5172293709,       2.099499912
        766,           0,          20,         3.815e-05,             5e-08,      -3.794612799,      -1.122617691,     -0.9206035949,       1.573386491,      0.5068028669,       1.815697408
        766,           0,          29,         3.815e-05,             5e-08,      -3.819440014,      -1.132851841,     -0.9269264665,       1.551591198,      0.5002132849,       1.575196144
        767,           0,           0,          3.82e-05,             5e-08,      -2.567903008,       0.108148491,     -0.1080010876,       2.776577783,       1.601841588,       2.535426761
        767,           0,          10,          3.82e-05,             5e-08,      -3.755270922,      -1.105718676,     -0.9116970854,       1.607622954,      0.5175358912,       2.098667611
        767,           0,          20,          3.82e-05,             5e-08,        -3.7942842,      -1.122365683,      -0.920246214,        1.57370524,      0.5071149758,       1.814794833
        767,           0,          29,          3.82e-05,             5e-08,      -3.819081228,      -1.132591243,     -0.9265633038,       1.551935561,      0.5005271104,       1.574270122
        768,           0,           0,         3.825e-05,             5e-08,      -2.567975088,      0.1080868049,     -0.1080677119,       2.776424978,       1.601795365,       2.534805223
        768,           0,          10,         3.825e-05,             5e-08,      -3.754992809,      -1.105483822,     -0.9113370514,       1.607899176,       0.517841883,       2.097812515
        768,           0,          20,         3.825e-05,             5e-08,      -3.793955958,      -1.122112863,     -0.9198850831,       1.574024581,      0.5074265079,       1.813894512
        768,           0,          29,         3.825e-05,             5e-08,      -3.818722899,      -1.132330103,     -0.9261972036,        1.55228029,      0.5008403208,       1.573338208
        769,           0,           0,          3.83e-05,             5e-08,      -2.568046856,      0.1080246905,     -0.1081351126,       2.776272644,        1.60174934,       2.534176653
